transit_timestamp,station_complex,ridership,latitude,longitude,date,tip_ET,opponent,day_type
2026-04-13 09:00:00,"34 St-Penn Station (A,C,E)",4268.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 09:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3528.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 10:00:00,"34 St-Penn Station (1,2,3)",2048.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 10:00:00,"34 St-Penn Station (A,C,E)",2464.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 10:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2416.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 11:00:00,"34 St-Penn Station (1,2,3)",1930.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 11:00:00,"34 St-Penn Station (A,C,E)",2427.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 11:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2435.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 12:00:00,"34 St-Penn Station (1,2,3)",1652.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 12:00:00,"34 St-Penn Station (A,C,E)",2222.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 12:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2669.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 13:00:00,"34 St-Penn Station (1,2,3)",1825.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 13:00:00,"34 St-Penn Station (A,C,E)",2361.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 13:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2962.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 14:00:00,"34 St-Penn Station (1,2,3)",2279.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 14:00:00,"34 St-Penn Station (A,C,E)",2973.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 14:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3551.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 15:00:00,"34 St-Penn Station (1,2,3)",2498.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 15:00:00,"34 St-Penn Station (A,C,E)",3372.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 15:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4582.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 16:00:00,"34 St-Penn Station (1,2,3)",3208.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 16:00:00,"34 St-Penn Station (A,C,E)",4202.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 16:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",6637.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 17:00:00,"34 St-Penn Station (1,2,3)",4563.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 17:00:00,"34 St-Penn Station (A,C,E)",6355.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 17:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",10873.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 18:00:00,"34 St-Penn Station (1,2,3)",3589.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 18:00:00,"34 St-Penn Station (A,C,E)",5009.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 18:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",8333.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 19:00:00,"34 St-Penn Station (1,2,3)",2485.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 19:00:00,"34 St-Penn Station (A,C,E)",3164.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 19:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4982.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 20:00:00,"34 St-Penn Station (1,2,3)",1864.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 20:00:00,"34 St-Penn Station (A,C,E)",2520.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 20:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4009.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 21:00:00,"34 St-Penn Station (1,2,3)",1593.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 21:00:00,"34 St-Penn Station (A,C,E)",2472.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 21:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3237.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 22:00:00,"34 St-Penn Station (1,2,3)",1431.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 22:00:00,"34 St-Penn Station (A,C,E)",1943.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 22:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2222.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-13 23:00:00,"34 St-Penn Station (1,2,3)",1899.0,40.750374,-73.99106,2026-04-13,,,No game
2026-04-13 23:00:00,"34 St-Penn Station (A,C,E)",2011.0,40.75229,-73.99339,2026-04-13,,,No game
2026-04-13 23:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2203.0,40.74964,-73.987885,2026-04-13,,,No game
2026-04-14 06:00:00,"34 St-Penn Station (1,2,3)",2740.0,40.750374,-73.99106,2026-04-14,,,No game
2026-04-14 06:00:00,"34 St-Penn Station (A,C,E)",2288.0,40.75229,-73.99339,2026-04-14,,,No game
2026-04-14 06:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",1544.0,40.74964,-73.987885,2026-04-14,,,No game
